x,project_id,y
5.2274857,TCGA-COAD,-58.63105
3.0564759,TCGA-COAD,-56.389286
5.9103208,TCGA-COAD,-60.83666
5.2331295,TCGA-COAD,-58.51372
6.2921724,TCGA-COAD,-48.50936
5.6943493,TCGA-COAD,-57.728134
3.9314666,TCGA-COAD,-59.24017
4.827268,TCGA-COAD,-62.361595
4.5892777,TCGA-COAD,-58.298008
4.176528,TCGA-COAD,-57.905525
2.684456,TCGA-COAD,-50.70913
11.603093,TCGA-COAD,-39.156292
10.208371,TCGA-COAD,-39.27725
11.0098295,TCGA-COAD,-39.430897
-0.48932952,TCGA-COAD,44.730682
39.382942,TCGA-COAD,-26.871138
39.972134,TCGA-COAD,-24.784714
0.51492447,TCGA-COAD,45.094032
39.280247,TCGA-COAD,-25.130665
37.809975,TCGA-COAD,-27.0771
39.47116,TCGA-COAD,-26.86548
39.894226,TCGA-COAD,-24.807919
-3.465249,TCGA-COAD,42.95101
-13.039432,TCGA-COAD,74.376205
0.682931,TCGA-COAD,44.87787
0.82522535,TCGA-COAD,44.872017
-2.297214,TCGA-COAD,42.946247
6.313933,TCGA-COAD,37.09303
6.445915,TCGA-COAD,36.990097
91.61163,TCGA-COAD,-14.8340025
-2.1407807,TCGA-COAD,43.09591
-0.50556564,TCGA-COAD,44.3169
-0.62228787,TCGA-COAD,43.736225
36.874622,TCGA-COAD,-27.544123
-0.26001891,TCGA-COAD,42.15462
-2.0552456,TCGA-COAD,43.139698
7.097386,TCGA-COAD,-48.311996
6.6508384,TCGA-COAD,-51.108986
14.597615,TCGA-COAD,-48.71261
2.2319233,TCGA-COAD,-56.112114
7.426335,TCGA-COAD,-54.71407
12.955989,TCGA-COAD,-46.63549
5.047338,TCGA-COAD,-62.535595
23.36339,TCGA-COAD,-51.159344
7.2167974,TCGA-COAD,-54.575977
5.766067,TCGA-COAD,-60.48503
4.1569333,TCGA-COAD,-59.147274
5.731331,TCGA-COAD,-59.9833
6.7303824,TCGA-COAD,-51.260895
5.731325,TCGA-COAD,-60.37434
5.788623,TCGA-COAD,-60.464855
2.0021343,TCGA-COAD,-63.299324
4.7245135,TCGA-COAD,-63.17948
-44.771084,TCGA-COAD,9.725454
-49.63915,TCGA-COAD,-18.362352
24.003855,TCGA-COAD,-52.497295
-48.10551,TCGA-COAD,-20.56033
7.724183,TCGA-COAD,-54.437096
23.908844,TCGA-COAD,-51.72303
7.2238526,TCGA-COAD,-51.20025
5.0872755,TCGA-COAD,-63.10629
4.4205103,TCGA-COAD,-60.69924
5.73915,TCGA-COAD,-59.454437
-45.819218,TCGA-COAD,10.296606
-45.10796,TCGA-COAD,12.02586
23.538408,TCGA-COAD,-53.527657
-49.66653,TCGA-COAD,-18.290482
5.9127207,TCGA-COAD,-62.73971
-49.9455,TCGA-COAD,-18.318865
22.839306,TCGA-COAD,-53.180317
2.3906465,TCGA-COAD,-62.567482
23.598866,TCGA-COAD,-52.824852
1.9322177,TCGA-COAD,-62.93834
7.764103,TCGA-COAD,-53.237556
2.5862105,TCGA-COAD,-50.60833
-54.826336,TCGA-COAD,-26.870327
7.842624,TCGA-COAD,-52.24929
10.0728,TCGA-COAD,-49.854713
-45.25638,TCGA-COAD,10.687616
-0.1211082,TCGA-COAD,44.154675
-51.381252,TCGA-COAD,-12.1810665
-2.079723,TCGA-COAD,44.100586
-44.383247,TCGA-COAD,-14.596958
-0.605159,TCGA-COAD,43.77321
-2.655846,TCGA-COAD,43.01027
0.28961724,TCGA-COAD,43.48664
-45.580906,TCGA-COAD,-14.264174
-43.82973,TCGA-COAD,-14.684768
-0.4603565,TCGA-COAD,44.24332
-1.020371,TCGA-COAD,44.99889
-0.6343331,TCGA-COAD,44.12352
-0.54666895,TCGA-COAD,45.58312
36.944927,TCGA-COAD,-27.467754
-1.0708253,TCGA-COAD,45.063225
62.542454,TCGA-COAD,61.247646
-2.0977242,TCGA-COAD,44.127373
36.36715,TCGA-COAD,-27.818262
36.44359,TCGA-COAD,-26.093668
-45.72008,TCGA-KICH,-41.98748
3.3492675,TCGA-KICH,-23.725576
-44.499554,TCGA-KICH,-41.27665
-43.462025,TCGA-KICH,-39.044563
-43.177135,TCGA-KICH,-37.902805
-44.27153,TCGA-KICH,-41.57123
-43.47972,TCGA-KICH,-39.977795
3.2892897,TCGA-KICH,-23.588924
-44.006042,TCGA-KICH,-39.57034
-43.7889,TCGA-KICH,-39.55829
-44.512535,TCGA-KICH,-40.62824
-43.50734,TCGA-KICH,-40.03839
3.460364,TCGA-KICH,-23.994354
-45.77381,TCGA-KICH,-41.98048
-45.059643,TCGA-KICH,-41.622227
-43.20689,TCGA-KICH,-39.674057
-45.864693,TCGA-KICH,-42.108562
-45.1167,TCGA-KICH,-41.61264
3.7239046,TCGA-KICH,-24.643469
-44.934517,TCGA-KICH,-41.31075
-36.058456,TCGA-KICH,-49.40088
-54.486996,TCGA-KICH,-48.596466
3.6318905,TCGA-KICH,-24.375877
-45.36369,TCGA-KICH,-41.72136
-41.480774,TCGA-KICH,13.451238
-41.454086,TCGA-KICH,13.467734
-41.421337,TCGA-KICH,13.451348
-41.4203,TCGA-KICH,13.456027
-41.458927,TCGA-KICH,13.464778
-41.440395,TCGA-KICH,13.462769
-41.452103,TCGA-KICH,13.463521
-41.413193,TCGA-KICH,13.454767
-17.074385,TCGA-KICH,16.776705
62.1624,TCGA-KICH,55.589344
61.99752,TCGA-KICH,56.658142
62.02514,TCGA-KICH,56.249657
61.96435,TCGA-KICH,56.689026
61.779408,TCGA-KICH,57.106514
62.057346,TCGA-KICH,56.414154
61.853287,TCGA-KICH,56.870293
61.80454,TCGA-KICH,57.043297
61.861702,TCGA-KICH,56.942894
61.89275,TCGA-KICH,56.896435
61.819645,TCGA-KICH,57.040474
61.869087,TCGA-KICH,56.8756
61.882805,TCGA-KICH,56.891235
