x,project_id,y
-51.756866,TCGA-COAD,23.531837
19.39659,TCGA-COAD,41.34896
15.511574,TCGA-COAD,51.60162
17.618553,TCGA-COAD,52.895313
21.665886,TCGA-COAD,48.78816
22.687597,TCGA-COAD,50.13404
26.774652,TCGA-COAD,32.404964
28.531355,TCGA-COAD,49.27556
15.811194,TCGA-COAD,50.88458
15.373419,TCGA-COAD,51.623344
16.16092,TCGA-COAD,50.169178
32.253464,TCGA-COAD,38.405426
22.738146,TCGA-COAD,47.657578
16.844524,TCGA-COAD,51.158104
22.863626,TCGA-COAD,47.142242
16.746553,TCGA-COAD,50.756496
24.60755,TCGA-COAD,39.4829
32.337406,TCGA-COAD,37.833504
23.746151,TCGA-COAD,39.809856
24.009771,TCGA-COAD,39.151814
23.3865,TCGA-COAD,47.500572
18.983177,TCGA-COAD,41.414955
16.379725,TCGA-COAD,48.870846
23.440222,TCGA-COAD,40.415188
16.273321,TCGA-COAD,49.765717
-1.7233237,TCGA-COAD,69.31944
18.958387,TCGA-COAD,42.648323
21.810398,TCGA-COAD,45.586296
18.803703,TCGA-COAD,42.85081
18.98833,TCGA-COAD,51.47012
-35.7892,TCGA-COAD,-25.563242
19.255455,TCGA-COAD,41.407764
18.978935,TCGA-COAD,51.841347
21.65478,TCGA-COAD,43.216034
22.521818,TCGA-COAD,41.35595
-38.423706,TCGA-COAD,-23.462791
20.933105,TCGA-COAD,43.007076
24.482672,TCGA-COAD,37.90496
24.355202,TCGA-COAD,38.077766
26.571245,TCGA-COAD,35.50719
26.687546,TCGA-COAD,32.72062
22.299711,TCGA-COAD,48.077362
22.047928,TCGA-COAD,49.463684
35.8766,TCGA-COAD,41.299625
21.495913,TCGA-COAD,49.198757
22.647589,TCGA-COAD,48.0377
22.637173,TCGA-COAD,48.191628
22.587896,TCGA-COAD,48.100807
21.123259,TCGA-COAD,50.62353
20.788013,TCGA-COAD,51.45507
22.399471,TCGA-COAD,48.474026
20.869751,TCGA-COAD,51.216084
21.180962,TCGA-COAD,50.44429
32.387104,TCGA-COAD,44.157486
36.40515,TCGA-COAD,49.429745
21.314075,TCGA-COAD,41.74101
16.569748,TCGA-COAD,51.764645
17.609116,TCGA-COAD,48.0342
21.170614,TCGA-COAD,41.428375
16.957438,TCGA-COAD,49.022804
16.662054,TCGA-COAD,49.342594
16.71377,TCGA-COAD,49.33385
19.913454,TCGA-COAD,42.438538
27.232943,TCGA-COAD,31.58154
27.10479,TCGA-COAD,31.665834
27.223383,TCGA-COAD,31.609179
27.178982,TCGA-COAD,31.602861
33.27496,TCGA-COAD,36.835976
26.820162,TCGA-COAD,32.591915
25.915169,TCGA-COAD,34.176666
16.450195,TCGA-COAD,47.785435
15.993533,TCGA-COAD,47.93907
27.169668,TCGA-COAD,32.61883
18.276318,TCGA-COAD,47.056866
22.376066,TCGA-COAD,40.254875
20.314865,TCGA-COAD,44.736275
23.02619,TCGA-COAD,36.16914
15.89476,TCGA-COAD,53.1118
18.60265,TCGA-COAD,42.388386
23.139292,TCGA-COAD,36.14829
16.322289,TCGA-COAD,50.126244
19.312561,TCGA-COAD,44.98354
19.489323,TCGA-COAD,44.687733
24.62987,TCGA-COAD,36.51366
16.666866,TCGA-COAD,49.24774
19.363008,TCGA-COAD,44.964462
28.062912,TCGA-COAD,32.1041
16.929598,TCGA-COAD,47.046288
19.711988,TCGA-COAD,41.135834
16.627232,TCGA-COAD,48.4883
19.215645,TCGA-COAD,45.174118
20.413378,TCGA-COAD,43.403877
21.099403,TCGA-COAD,47.227337
43.079052,TCGA-COAD,63.088142
32.422173,TCGA-COAD,70.697395
32.701492,TCGA-COAD,70.49355
-14.281246,TCGA-COAD,-32.61275
34.155796,TCGA-COAD,24.602652
35.143044,TCGA-COAD,24.52813
-14.460553,TCGA-COAD,-32.39154
33.68281,TCGA-COAD,24.726927
31.791615,TCGA-COAD,25.176867
34.311775,TCGA-COAD,24.579473
35.129574,TCGA-COAD,24.526436
-14.5919895,TCGA-COAD,-33.672504
-26.08591,TCGA-COAD,-35.87326
-0.7677323,TCGA-COAD,-18.164532
-0.7157538,TCGA-COAD,-18.286816
-13.700766,TCGA-COAD,-33.611206
-0.71826047,TCGA-COAD,-18.235802
-0.6493833,TCGA-COAD,-18.259214
74.42422,TCGA-COAD,-44.897587
-13.348479,TCGA-COAD,-33.65478
-13.377739,TCGA-COAD,-32.790867
-13.367544,TCGA-COAD,-32.75004
28.996483,TCGA-COAD,26.185095
-13.663109,TCGA-COAD,-32.448097
-12.97683,TCGA-COAD,-33.65172
25.693903,TCGA-COAD,37.214527
24.442263,TCGA-COAD,47.01535
24.504126,TCGA-COAD,47.217453
26.060034,TCGA-COAD,34.054363
22.218641,TCGA-COAD,49.259266
33.133595,TCGA-COAD,44.253437
16.708916,TCGA-COAD,49.052082
2.5080748,TCGA-COAD,68.805565
18.57318,TCGA-COAD,47.8335
17.881174,TCGA-COAD,47.662132
18.202812,TCGA-COAD,47.26169
18.285448,TCGA-COAD,46.826687
22.589375,TCGA-COAD,40.80958
18.03009,TCGA-COAD,47.460556
17.31221,TCGA-COAD,47.914143
17.096285,TCGA-COAD,49.605442
16.85745,TCGA-COAD,48.62715
-35.39021,TCGA-COAD,-24.758121
-45.732834,TCGA-COAD,41.364853
0.2293296,TCGA-COAD,71.690155
-43.362663,TCGA-COAD,32.783726
21.20518,TCGA-COAD,49.274292
0.42517275,TCGA-COAD,72.478874
23.567574,TCGA-COAD,47.816967
16.119553,TCGA-COAD,51.888
21.6322,TCGA-COAD,42.783573
20.120848,TCGA-COAD,41.057323
-37.861046,TCGA-COAD,-22.723055
-39.807446,TCGA-COAD,-24.559774
0.3105938,TCGA-COAD,71.50349
-45.718704,TCGA-COAD,41.362984
16.019403,TCGA-COAD,52.02005
-45.70314,TCGA-COAD,42.24734
0.19103964,TCGA-COAD,69.86563
16.113688,TCGA-COAD,51.967323
0.36749795,TCGA-COAD,70.57109
16.04827,TCGA-COAD,49.28955
22.044718,TCGA-COAD,48.54787
22.297592,TCGA-COAD,48.351402
-45.654663,TCGA-COAD,27.068722
23.510546,TCGA-COAD,47.379906
22.752913,TCGA-COAD,51.969967
-38.918903,TCGA-COAD,-24.1438
-12.098188,TCGA-COAD,-32.54349
-37.105778,TCGA-COAD,18.911312
-11.091582,TCGA-COAD,-33.735966
-32.386616,TCGA-COAD,31.807446
-10.883484,TCGA-COAD,-33.58786
-12.275735,TCGA-COAD,-34.28623
-10.801455,TCGA-COAD,-33.812572
-36.618156,TCGA-COAD,33.743904
-32.29276,TCGA-COAD,31.81665
-11.707999,TCGA-COAD,-33.101276
-10.708057,TCGA-COAD,-33.432335
-12.003098,TCGA-COAD,-33.23718
-12.128804,TCGA-COAD,-32.59796
29.109941,TCGA-COAD,26.212793
-11.775231,TCGA-COAD,-32.66537
26.757698,TCGA-COAD,-85.52339
-12.044405,TCGA-COAD,-33.853577
30.118685,TCGA-COAD,25.281715
28.597872,TCGA-COAD,26.978504
-54.976562,TCGA-KICH,32.33699
-48.690926,TCGA-KICH,13.83441
-50.977592,TCGA-KICH,18.240686
-49.472843,TCGA-KICH,16.963085
-49.2868,TCGA-KICH,15.952646
-51.018093,TCGA-KICH,20.141817
-50.678402,TCGA-KICH,19.945818
-48.67182,TCGA-KICH,13.921355
-49.667496,TCGA-KICH,17.22531
-50.31095,TCGA-KICH,18.057108
-49.848076,TCGA-KICH,17.490536
-50.685085,TCGA-KICH,19.860386
-48.510624,TCGA-KICH,12.960487
-54.96121,TCGA-KICH,32.570107
-52.45317,TCGA-KICH,20.872763
-50.45268,TCGA-KICH,19.61292
-54.981224,TCGA-KICH,32.33026
